                                Title: B2B billing analysis Spain      Country: Spain,,,,,,,,,,,,,,,,,,,,,,
                                Description: B2B analysis,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
                                Period: Billing from 2010-07-01 to 2014-07-31,,,,,,,,,,,,,,,,,,,,,,
                                Run date: 01Aug2014,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Country,Ctry code,Customer,Boarding date,Cust nbr,Inv nbr,Inv date,Due date,Inv tot amt,Revtype,Settled date,Pmt delay,Status,Rundate,Disputenumber,Status2,Startdate,Enddate,Dispreasoncode,Dispreasoncodedesc,Invdisputedate,Resdate,Paper / Electronic
Spain,838,CECA,2013-06-06,00035381,  FIG1203252,30-05-2012,29-06-2012,"4,978.13",GTS,03-07-2012,4,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00035381,  FIG1203415,04-06-2012,04-07-2012,"4,32,666.66",GTS,09-07-2012,5,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00035381,  FIG1203416,04-06-2012,04-07-2012,"4,32,666.67",GTS,09-07-2012,5,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00035381,  FIG1203417,04-06-2012,04-07-2012,"4,32,666.67",GTS,09-07-2012,5,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00035381,  FIG1203418,04-06-2012,04-07-2012,"2,95,000.00",GTS,09-07-2012,5,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00035381,  FIG1203419,04-06-2012,04-07-2012,"57,328.33",GTS,09-07-2012,5,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00035381,  FIG1203420,04-06-2012,04-07-2012,"1,59,612.33",GTS,09-07-2012,5,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00035381,  FIG1203421,04-06-2012,04-07-2012,909.06,GTS,09-07-2012,5,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00035381,  FIG1203422,04-06-2012,04-07-2012,"23,335.68",GTS,09-07-2012,5,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00035381,  FIG1203423,04-06-2012,04-07-2012,"7,375.00",GTS,09-07-2012,5,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00166905,  6038012309,15-06-2012,15-07-2012,"14,350.30",RER,24-07-2012,9,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00035381,  FIG1204000,27-06-2012,27-07-2012,"18,161.00",GTS,31-07-2012,4,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00035381,  FIG1204040,28-06-2012,28-07-2012,"3,540.00",GTS,03-08-2012,6,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00035381,  FIG1204276,03-07-2012,02-08-2012,"4,32,666.67",GTS,03-08-2012,1,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00035381,  FIG1204277,03-07-2012,02-08-2012,"4,32,666.66",GTS,03-08-2012,1,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00035381,  FIG1204278,03-07-2012,02-08-2012,"2,95,000.00",GTS,03-08-2012,1,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00035381,  FIG1204279,03-07-2012,02-08-2012,"4,32,666.67",GTS,03-08-2012,1,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00035381,  FIG1204280,03-07-2012,02-08-2012,"57,328.33",GTS,03-08-2012,1,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00035381,  FIG1204281,03-07-2012,02-08-2012,"1,59,612.33",GTS,03-08-2012,1,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00035381,  FIG1204282,03-07-2012,02-08-2012,909.06,GTS,03-08-2012,1,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00035381,  FIG1204283,03-07-2012,02-08-2012,"23,335.68",GTS,03-08-2012,1,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00035381,  FIG1204284,03-07-2012,02-08-2012,"7,375.00",GTS,03-08-2012,1,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00035381,  FIG1204285,03-07-2012,02-08-2012,"1,54,634.87",GTS,03-08-2012,1,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00166905,  FBF1200800,04-07-2012,03-08-2012,"13,630.17",MAN,14-08-2012,11,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00166905,  FBF1200801,04-07-2012,03-08-2012,"4,588.32",MAN,08-11-2012,97,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00015093,     8547153,06-07-2012,06-07-2012,843.70,DSW,30-07-2012,24,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00035381,  FIG1205124,02-08-2012,01-09-2012,"4,32,666.66",GTS,04-09-2012,3,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00035381,  FIG1205125,02-08-2012,01-09-2012,"4,32,666.67",GTS,04-09-2012,3,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00035381,  FIG1205126,02-08-2012,01-09-2012,"4,32,666.67",GTS,04-09-2012,3,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00035381,  FIG1205127,02-08-2012,01-09-2012,"2,95,000.00",GTS,04-09-2012,3,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00035381,  FIG1205128,02-08-2012,01-09-2012,"57,328.33",GTS,04-09-2012,3,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00035381,  FIG1205129,02-08-2012,01-09-2012,"1,59,612.33",GTS,04-09-2012,3,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00035381,  FIG1205130,02-08-2012,01-09-2012,909.06,GTS,04-09-2012,3,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00035381,  FIG1205131,02-08-2012,01-09-2012,"23,335.68",GTS,04-09-2012,3,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00035381,  FIG1205132,02-08-2012,01-09-2012,"7,375.00",GTS,04-09-2012,3,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00035381,  FIG1205726,04-09-2012,04-10-2012,"4,43,666.67",GTS,08-10-2012,4,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00035381,  FIG1205727,04-09-2012,04-10-2012,"4,43,666.66",GTS,08-10-2012,4,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00035381,  FIG1205728,04-09-2012,04-10-2012,"3,02,500.00",GTS,08-10-2012,4,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00035381,  FIG1205729,04-09-2012,04-10-2012,"4,43,666.67",GTS,08-10-2012,4,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00035381,  FIG1205730,04-09-2012,04-10-2012,"58,785.83",GTS,08-10-2012,4,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00035381,  FIG1205731,04-09-2012,04-10-2012,"1,63,670.27",GTS,08-10-2012,4,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00035381,  FIG1205732,04-09-2012,04-10-2012,932.17,GTS,08-10-2012,4,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00035381,  FIG1205733,04-09-2012,04-10-2012,"23,928.96",GTS,08-10-2012,4,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00035381,  FIG1205734,04-09-2012,04-10-2012,"7,562.50",GTS,08-10-2012,4,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00035381,  FIG1205900,13-09-2012,13-10-2012,"8,961.56",GTS,22-10-2012,9,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00035381,  FIG1206163,26-09-2012,26-10-2012,"2,359.50",GTS,05-11-2012,10,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00035381,  FIG1206579,02-10-2012,01-11-2012,"3,02,500.00",GTS,06-11-2012,5,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00035381,  FIG1206580,02-10-2012,01-11-2012,"4,43,666.67",GTS,06-11-2012,5,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00035381,  FIG1206581,02-10-2012,01-11-2012,"4,43,666.67",GTS,06-11-2012,5,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00035381,  FIG1206582,02-10-2012,01-11-2012,"4,43,666.66",GTS,06-11-2012,5,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00035381,  FIG1206583,02-10-2012,01-11-2012,"58,785.83",GTS,06-11-2012,5,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00035381,  FIG1206584,02-10-2012,01-11-2012,"1,63,670.27",GTS,06-11-2012,5,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00035381,  FIG1206585,02-10-2012,01-11-2012,932.17,GTS,06-11-2012,5,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00035381,  FIG1206586,02-10-2012,01-11-2012,"23,928.96",GTS,06-11-2012,5,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00035381,  FIG1206587,02-10-2012,01-11-2012,"7,562.50",GTS,06-11-2012,5,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00166905,  FBF1201086,04-10-2012,03-11-2012,"4,704.98",MAN,19-11-2012,16,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00166905,  FBF1201109,08-10-2012,07-11-2012,"13,976.67",MAN,19-11-2012,12,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00035381,  FIG1206772,10-10-2012,09-11-2012,"18,150.00",GTS,19-11-2012,10,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00035381,  FIG1207052,30-10-2012,29-11-2012,"7,179.33",GTS,03-12-2012,4,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00035381,  FIG1207053,30-10-2012,29-11-2012,"95,187.07",GTS,03-12-2012,4,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00035381,  FIG1207054,30-10-2012,29-11-2012,"91,173.50",GTS,03-12-2012,4,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00035381,  FIG1207335,02-11-2012,02-12-2012,"3,20,650.00",GTS,04-12-2012,2,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00035381,  FIG1207336,02-11-2012,02-12-2012,"4,43,666.67",GTS,04-12-2012,2,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00035381,  FIG1207337,02-11-2012,02-12-2012,"4,43,666.67",GTS,04-12-2012,2,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00035381,  FIG1207338,02-11-2012,02-12-2012,"4,43,666.66",GTS,04-12-2012,2,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00035381,  FIG1207339,02-11-2012,02-12-2012,"1,53,972.90",GTS,30-11-2012,-2,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00035381,  FIG1207340,02-11-2012,02-12-2012,"1,63,670.27",GTS,04-12-2012,2,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00035381,  FIG1207341,02-11-2012,02-12-2012,932.17,GTS,04-12-2012,2,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00035381,  FIG1207342,02-11-2012,02-12-2012,"23,928.96",GTS,04-12-2012,2,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00035381,  FIG1207343,02-11-2012,02-12-2012,"14,741.83",GTS,30-11-2012,-2,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00166905,  FBF1201224,08-11-2012,30-11-2012,"36,300.11",MAN,24-12-2012,24,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00094250,  FIG1208151,29-11-2012,29-12-2012,"7,179.33",GTS,31-12-2012,2,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00094250,  FIG1208152,29-11-2012,29-12-2012,"95,187.07",GTS,31-12-2012,2,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00094250,  FIG1208356,30-11-2012,30-12-2012,"9,415.31",GTS,31-12-2012,1,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00094250,  FIG1208357,30-11-2012,30-12-2012,"58,785.83",GTS,31-12-2012,1,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00094250,  FIG1208358,30-11-2012,30-12-2012,"7,562.50",GTS,31-12-2012,1,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00094250,  FIG1208389,01-12-2012,31-12-2012,"4,43,666.67",GTS,03-01-2013,3,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00094250,  FIG1208391,01-12-2012,31-12-2012,"4,43,666.67",GTS,03-01-2013,3,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00094250,  FIG1208393,01-12-2012,31-12-2012,"4,43,666.66",GTS,03-01-2013,3,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00094250,  FIG1208395,01-12-2012,31-12-2012,"58,785.83",GTS,03-01-2013,3,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00094250,  FIG1208398,01-12-2012,31-12-2012,"1,63,670.27",GTS,03-01-2013,3,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00094250,  FIG1208399,01-12-2012,31-12-2012,932.17,GTS,03-01-2013,3,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00094250,  FIG1208400,01-12-2012,31-12-2012,"23,928.96",GTS,03-01-2013,3,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00094250,  FIG1208401,01-12-2012,31-12-2012,"7,562.50",GTS,03-01-2013,3,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00094250,  FIG1208402,01-12-2012,31-12-2012,"7,179.33",GTS,03-01-2013,3,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00094250,  FIG1208403,01-12-2012,31-12-2012,"95,187.07",GTS,03-01-2013,3,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00094250,  FIG1208404,01-12-2012,31-12-2012,"3,20,650.00",GTS,03-01-2013,3,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00094250,  FIG1208605,13-12-2012,12-01-2013,"7,146.56",GTS,28-01-2013,16,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00094250,  FIG1208793,20-12-2012,19-01-2013,"57,475.00",GTS,05-02-2013,17,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00035381,  FIG1300006,03-01-2013,02-02-2013,"23,928.96",GTS,01-02-2013,-1,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00035381,  FIG1300007,03-01-2013,02-02-2013,"1,58,566.27",GTS,28-01-2013,-5,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00094250,  FIG1300062,03-01-2013,02-02-2013,"3,40,816.66",GTS,05-02-2013,3,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00094250,  FIG1300063,03-01-2013,02-02-2013,"58,785.83",GTS,05-02-2013,3,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00094250,  FIG1300064,03-01-2013,02-02-2013,932.17,GTS,04-02-2013,2,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00094250,  FIG1300065,03-01-2013,02-02-2013,"21,323.73",GTS,04-02-2013,2,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00094250,  FIG1300066,03-01-2013,02-02-2013,"1,64,055.83",GTS,05-02-2013,3,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00094250,  FIG1300067,03-01-2013,02-02-2013,"25,954.50",GTS,04-02-2013,2,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00166905,  FBF1300105,04-01-2013,03-02-2013,"13,976.70",MAN,20-02-2014,382,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00166905,  FBF1300106,04-01-2013,03-02-2013,"4,704.96",MAN,14-02-2013,11,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00094250,  FIG1300086,08-01-2013,07-02-2013,"4,33,583.33",GTS,11-02-2013,4,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00094250,  FIG1300087,08-01-2013,07-02-2013,"4,33,583.33",GTS,11-02-2013,4,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00094250,  FIG1300102,08-01-2013,07-02-2013,"4,33,583.33",GTS,11-02-2013,4,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00094250,  FIG1300345,22-01-2013,21-02-2013,"1,58,566.27",GTS,25-02-2013,4,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00094250,  FIG1300422,28-01-2013,27-02-2013,"23,928.96",GTS,04-03-2013,5,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00094250,  FIG1300758,06-02-2013,08-03-2013,"4,39,870.28",GTS,11-03-2013,3,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00094250,  FIG1300759,06-02-2013,08-03-2013,"4,39,870.28",GTS,11-03-2013,3,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00094250,  FIG1300760,06-02-2013,08-03-2013,"4,39,870.28",GTS,11-03-2013,3,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00094250,  FIG1300761,06-02-2013,08-03-2013,"3,46,021.68",GTS,11-03-2013,3,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00094250,  FIG1300762,06-02-2013,08-03-2013,"59,638.23",GTS,11-03-2013,3,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00094250,  FIG1300763,06-02-2013,08-03-2013,945.69,GTS,11-03-2013,3,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00094250,  FIG1300764,06-02-2013,08-03-2013,"24,622.90",GTS,11-03-2013,3,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00094250,  FIG1300765,06-02-2013,08-03-2013,"21,942.12",GTS,11-03-2013,3,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00094250,  FIG1300766,06-02-2013,08-03-2013,"1,68,813.45",GTS,11-03-2013,3,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00094253,  FBF1300211,11-02-2013,28-02-2013,"4,704.96",MAN,25-03-2013,25,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00094250,  FIG1300839,12-02-2013,14-03-2013,"5,205.02",GTS,19-03-2013,5,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00094250,  FIG1300840,12-02-2013,14-03-2013,"18,860.88",GTS,19-03-2013,5,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00094250,  FIG1300841,12-02-2013,14-03-2013,852.40,GTS,19-03-2013,5,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00094250,  FIG1300842,12-02-2013,14-03-2013,24.58,GTS,19-03-2013,5,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00094250,  FIG1300843,12-02-2013,14-03-2013,618.38,GTS,19-03-2013,5,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00094250,  FIG1300844,12-02-2013,14-03-2013,"4,757.62",GTS,19-03-2013,5,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00094250,  FIG1300867,13-02-2013,15-03-2013,693.94,GTS,08-04-2013,24,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00094250,  FIG1300884,14-02-2013,16-03-2013,"3,751.00",GTS,08-04-2013,23,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00094250,  FIG1301221,28-02-2013,30-03-2013,13.52,GTS,08-04-2013,9,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00094250,  FIG1301483,04-03-2013,03-04-2013,"3,46,021.68",GTS,08-04-2013,5,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00094250,  FIG1301484,04-03-2013,03-04-2013,"4,39,870.28",GTS,08-04-2013,5,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00094250,  FIG1301485,04-03-2013,03-04-2013,"4,39,870.28",GTS,08-04-2013,5,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00094250,  FIG1301486,04-03-2013,03-04-2013,"4,39,870.28",GTS,08-04-2013,5,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00094250,  FIG1301487,04-03-2013,03-04-2013,"59,638.23",GTS,08-04-2013,5,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00094250,  FIG1301488,04-03-2013,03-04-2013,945.69,GTS,08-04-2013,5,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00094250,  FIG1301489,04-03-2013,03-04-2013,"24,622.90",GTS,08-04-2013,5,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00094250,  FIG1301490,04-03-2013,03-04-2013,"21,942.12",GTS,08-04-2013,5,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00094250,  FIG1301491,04-03-2013,03-04-2013,"1,68,813.45",GTS,08-04-2013,5,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00094250,  FIG1301575,08-03-2013,07-04-2013,"1,02,509.89",GTS,22-04-2013,15,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00094250,  FIG1301594,11-03-2013,10-04-2013,"2,05,019.79",GTS,22-04-2013,12,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00094250,  FIG1301618,12-03-2013,11-04-2013,"5,828.17",GTS,22-04-2013,11,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00094250,  FIG1301631,13-03-2013,12-04-2013,"11,656.34",GTS,03-05-2013,21,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00094250,  FIG1302192,02-04-2013,02-05-2013,"4,39,870.28",GTS,03-05-2013,1,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00094250,  FIG1302193,02-04-2013,02-05-2013,"4,39,870.28",GTS,03-05-2013,1,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00094250,  FIG1302194,02-04-2013,02-05-2013,"4,39,870.28",GTS,03-05-2013,1,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00094250,  FIG1302195,02-04-2013,02-05-2013,"1,02,509.89",GTS,03-05-2013,1,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00094250,  FIG1302196,02-04-2013,02-05-2013,"3,46,021.68",GTS,03-05-2013,1,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00094250,  FIG1302197,02-04-2013,02-05-2013,"59,638.23",GTS,03-05-2013,1,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00094250,  FIG1302198,02-04-2013,02-05-2013,945.69,GTS,03-05-2013,1,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00094250,  FIG1302199,02-04-2013,02-05-2013,"24,622.90",GTS,03-05-2013,1,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00094250,  FIG1302200,02-04-2013,02-05-2013,"21,942.12",GTS,03-05-2013,1,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00094250,  FIG1302201,02-04-2013,02-05-2013,"1,68,813.45",GTS,03-05-2013,1,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00094250,  FIG1302202,02-04-2013,02-05-2013,"5,828.17",GTS,03-05-2013,1,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00094253,  FBF1300525,08-04-2013,30-04-2013,"4,704.94",MAN,03-05-2013,3,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00094250,  FIG1302645,30-04-2013,30-05-2013,"7,329.33",GTS,10-06-2013,11,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00094250,  FIG1302719,03-05-2013,02-06-2013,"9,737.69",GTS,10-06-2013,8,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00094250,  FIG1302740,06-05-2013,05-06-2013,"1,02,509.89",GTS,10-06-2013,5,Settled,31-07-2014,,,,,,,,,Paper invoice
Spain,838,CECA,2013-06-06,00094250,  FIG1302741,06-05-2013,05-06-2013,"4,39,870.28",GTS,10-06-2013,5,Settled,31-07-2014,,,,,,,,,Paper invoice
